order_id,order_date,customer_id,customer_name,segment,industry,region,city,salesperson,product_name,category,units,unit_price,discount_pct,gross_sales,net_sales,cost,gross_margin,order_status,allocated_target
O0046469,2023-11-13,C01746,Customer 1746,SMB,Automotive,West,Ahmedabad,SP024,Engine Systems,Powertrain,1,182799.1233248668,0.008492867569607265,182799.1233248668,181246.63457862844,150685.90461773513,30560.72996089331,Completed,198671.0626610543
O0012337,2023-11-13,C02113,Customer 2113,Mid-Market,Construction,North,Delhi,SP036,Filtration,Components,2,42580.70636391632,0.06958313984487598,85161.41272783263,79235.61423660466,58776.08664433076,20459.527592273895,Completed,84216.72303181302
O0007037,2023-11-13,C01972,Customer 1972,SMB,Automotive,Central,Indore,SP032,Aftermarket Parts,Components,1,28511.94358752791,0.008451159116376283,28511.94358752791,28270.984615552567,21321.88500125346,6949.099614299106,Completed,28060.915240278795
O0033060,2023-11-13,C01315,Customer 1315,Mid-Market,Logistics,North,Lucknow,SP033,Cooling Systems,Components,1,37987.09336008786,0.0011135411766786257,37987.09336008786,37944.79316744907,29018.043778490493,8926.749388958575,Completed,40330.1743473608
O0044447,2023-11-13,C00377,Customer 0377,Mid-Market,Automotive,Central,Nagpur,SP021,Engine Systems,Powertrain,2,191960.36721098656,0.023606360595775998,383920.7344219731,374857.76312501286,312085.16453188163,62772.59859313123,Completed,365860.4942000499
O0016028,2023-11-13,C00105,Customer 0105,SMB,Energy,East,Kolkata,SP002,Filtration,Components,1,42843.85378411246,0.026650123398178148,42843.85378411246,41702.05979391236,32235.79447282318,9466.26532108918,Completed,44151.71210803824
O0049873,2023-11-13,C00504,Customer 0504,Enterprise,Construction,West,Ahmedabad,SP015,Service Contracts,Services,3,72804.08656735935,0.1075579094880153,218412.25970207807,194920.29364196907,129055.15142499967,65865.1422169694,Completed,184131.5273983415
O0046197,2023-11-13,C01826,Customer 1826,Enterprise,Construction,North,Lucknow,SP029,Service Contracts,Services,3,85072.6912509309,0.04985083445862578,255218.07375279273,242495.2398072929,161713.10894485234,80782.13086244056,Completed,247999.26190910858
O0039718,2023-11-13,C00367,Customer 0367,Enterprise,Healthcare,East,Bhubaneswar,SP034,Telematics,Digital,3,64028.725778755965,0.0637045317462838,192086.1773362679,179849.41735412733,111347.27214587088,68502.14520825645,Completed,191877.36116202653
O0035127,2023-11-13,C01737,Customer 1737,SMB,Construction,Central,Indore,SP022,Telematics,Digital,1,55694.213826616746,0.05411284666619758,55694.213826616746,52680.44137362261,33193.03060550741,19487.4107681152,Completed,58037.34085585891
O0044066,2023-11-13,C02172,Customer 2172,Enterprise,Energy,South,Hyderabad,SP015,Engine Systems,Powertrain,5,237185.64796724916,0.10451193046689616,1185928.2398362458,1061984.5900957515,883784.8334634427,178199.7566323087,Completed,1123705.6800746182
O0023785,2023-11-13,C00400,Customer 0400,Mid-Market,Manufacturing,South,Hyderabad,SP014,Service Contracts,Services,4,79734.94861973981,0.09151316831871859,318939.79447895923,289752.6033832687,196640.00914677494,93112.59423649375,Completed,275551.41246140783
O0041473,2023-11-13,C00922,Customer 0922,Enterprise,Manufacturing,Central,Bhopal,SP018,Cooling Systems,Components,2,39647.612304287504,0.08556570467684296,79295.22460857501,72510.27283743375,56065.183243790976,16445.08959364277,Completed,71971.4805766396
O0032627,2023-11-13,C01913,Customer 1913,SMB,Healthcare,Central,Indore,SP036,Cooling Systems,Components,1,34485.887849906874,0.10978290870505839,34485.887849906874,30699.92677246767,23781.446039271963,6918.480733195705,Completed,30471.808985777814
O0006281,2023-11-13,C01198,Customer 1198,Mid-Market,Logistics,West,Ahmedabad,SP020,Telematics,Digital,1,69045.88224968154,0.0,69045.88224968154,69045.88224968154,44032.31678884635,25013.56546083519,Completed,67259.68810377968
O0004872,2023-11-13,C02130,Customer 2130,Mid-Market,Construction,North,Chandigarh,SP039,Power Generation,Power Systems,3,175054.35691107603,0.07833796261482799,525163.0707332281,484022.86573144025,427771.69419103157,56251.171540408686,Completed,537133.5658845336
O0011463,2023-11-13,C01279,Customer 1279,Mid-Market,Manufacturing,Central,Nagpur,SP035,Industrial Engines,Engines,3,250180.58649698456,0.08049323341725989,750541.7594909536,690128.2264548474,599973.7915912044,90154.43486364302,Completed,710562.7683812827
O0042497,2023-11-13,C00660,Customer 0660,Mid-Market,Healthcare,South,Hyderabad,SP024,Industrial Engines,Engines,1,306046.3690146632,0.0231586023302279,306046.3690146632,298958.76286004245,258280.30385472666,40678.45900531579,Cancelled,305104.5088227888
O0008828,2023-11-13,C01086,Customer 1086,SMB,Healthcare,East,Kolkata,SP048,Cooling Systems,Components,1,34569.62531940667,0.04452110271342206,34569.62531940667,33030.54747979685,25433.797305208565,7596.750174588284,Completed,34970.81991407456
O0014591,2023-11-13,C01086,Customer 1086,SMB,Healthcare,East,Kolkata,SP031,Power Generation,Power Systems,1,137659.10384634664,0.10484918377206673,137659.10384634664,123225.65916926302,102460.61272983596,20765.046439427053,Completed,127768.70313950711
O0042502,2023-11-13,C00645,Customer 0645,Enterprise,Construction,West,Ahmedabad,SP007,Aftermarket Parts,Components,6,31863.401854786858,0.010031374749056576,191180.41112872114,189262.60878001023,131156.33917514072,58106.26960486951,Completed,196639.6535825398
O0024023,2023-11-13,C01870,Customer 1870,Mid-Market,Logistics,Central,Bhopal,SP016,Telematics,Digital,2,52921.94418353736,0.026520378222911707,105843.88836707472,103036.86841499625,60165.10084421495,42871.7675707813,Completed,113514.34606460287
O0016761,2023-11-13,C00556,Customer 0556,Enterprise,Logistics,South,Bengaluru,SP036,Engine Systems,Powertrain,1,255223.31209522355,0.0674911773345829,255223.31209522355,237997.99027868523,176880.2675176003,61117.72276108494,Completed,251830.10753328283
O0035226,2023-11-13,C00317,Customer 0317,Mid-Market,Manufacturing,South,Chennai,SP035,Service Contracts,Services,1,85321.62705753249,0.03567449768253272,85321.62705753249,82277.82087079862,50996.30443314127,31281.516437657352,Completed,78245.26679129194
O0035571,2023-11-13,C01438,Customer 1438,Enterprise,Energy,West,Mumbai,SP018,Telematics,Digital,3,66162.540371085,0.017362289800035208,198487.62111325498,195041.42151376707,127796.21734577045,67245.20416799662,Completed,189995.76442365328
O0013751,2023-11-13,C00923,Customer 0923,Mid-Market,Manufacturing,West,Ahmedabad,SP040,Aftermarket Parts,Components,2,25676.159590958512,0.1493850932921208,51352.319181917024,43681.048190159585,32899.276750283454,10781.77143987613,Completed,45383.64043274466
O0048750,2023-11-13,C00555,Customer 0555,Mid-Market,Healthcare,North,Chandigarh,SP040,Cooling Systems,Components,2,34827.74676684637,0.06948311686211273,69655.49353369274,64815.61273640303,48414.24938717188,16401.36334923115,Completed,68890.2150699452
O0028814,2023-11-13,C01828,Customer 1828,Enterprise,Automotive,West,Pune,SP001,Telematics,Digital,1,67546.70538887312,0.049848418309844156,67546.70538887312,64179.60896319676,38495.3714386152,25684.237524581564,Completed,62519.303698332675
O0047602,2023-11-13,C01500,Customer 1500,SMB,Construction,East,Guwahati,SP010,Service Contracts,Services,1,71902.09112163112,0.03342230274619737,71902.09112163112,69498.9576640793,45822.828016824606,23676.12964725469,Completed,75468.57001300072
O0038466,2023-11-13,C01073,Customer 1073,Mid-Market,Construction,South,Chennai,SP050,Telematics,Digital,1,64318.63765713469,0.060544654289335156,64318.63765713469,60424.487975822456,38541.32070153059,21883.167274291867,Completed,57214.5517563749
O0038504,2023-11-13,C00367,Customer 0367,Enterprise,Healthcare,East,Bhubaneswar,SP035,Engine Systems,Powertrain,4,201097.3192104099,0.04298466677617289,804389.2768416397,769812.8718182751,657715.0473027306,112097.82451554446,Completed,871837.506294248
O0029309,2023-11-14,C00498,Customer 0498,SMB,Automotive,West,Pune,SP041,Telematics,Digital,3,60726.024073453525,0.07069939777122344,182178.07222036057,169298.1922272586,101535.26662289309,67762.92560436552,Completed,164918.5039675798
O0027645,2023-11-14,C01225,Customer 1225,SMB,Construction,North,Delhi,SP034,Industrial Engines,Engines,1,283833.1499298821,0.07658043276541249,283833.1499298821,262097.0844750815,223894.0130408931,38203.0714341884,Completed,275790.8617503983
O0018980,2023-11-14,C01070,Customer 1070,Mid-Market,Automotive,South,Bengaluru,SP058,Aftermarket Parts,Components,2,35261.51836755662,0.05355934951441296,70523.03673511324,66745.86876179953,47108.810781935936,19637.057979863595,Completed,67867.82541038589
O0014931,2023-11-14,C02132,Customer 2132,Mid-Market,Healthcare,East,Kolkata,SP009,Power Generation,Power Systems,7,147861.61083547428,0.14218284882745755,1035031.27584832,887867.5804226878,743737.6031622945,144129.97726039332,Completed,920601.1968205025
O0007113,2023-11-14,C00625,Customer 0625,Enterprise,Logistics,Central,Bhopal,SP013,Power Generation,Power Systems,4,145753.12063667594,0.14340543064516853,583012.4825467038,499405.32641558495,412259.1432147549,87146.18320083007,Completed,526252.9181994207
O0010400,2023-11-14,C02142,Customer 2142,SMB,Healthcare,South,Chennai,SP018,Telematics,Digital,1,69355.07652787746,0.10477467440354582,69355.07652787746,62088.4209664361,36853.778378345065,25234.642588091032,Completed,58790.091465518926
O0001284,2023-11-14,C00743,Customer 0743,Enterprise,Logistics,Central,Nagpur,SP021,Service Contracts,Services,2,77718.71133774093,0.10302172321925016,155437.42267548185,139423.99153869477,88636.46505619783,50787.526482496934,Completed,156164.08337634234
O0025876,2023-11-14,C00889,Customer 0889,Enterprise,Automotive,North,Delhi,SP020,Cooling Systems,Components,1,42007.129300605244,0.046163574043475646,42007.129300605244,40067.9300767829,31057.442510311557,9010.48756647134,Completed,42586.78123776822
O0015897,2023-11-14,C01402,Customer 1402,Mid-Market,Logistics,North,Chandigarh,SP031,Engine Systems,Powertrain,2,227363.858002835,0.11332283522129352,454727.71600567,403196.6819742043,305647.1956546961,97549.48631950823,Completed,379069.17464248405
O0026600,2023-11-14,C01939,Customer 1939,Mid-Market,Healthcare,South,Chennai,SP001,Aftermarket Parts,Components,5,30291.83391497204,0.07648689565771982,151459.1695748602,139874.52787518298,102542.98513927839,37331.542735904586,Completed,142225.73191864966
O0024606,2023-11-14,C01961,Customer 1961,Mid-Market,Healthcare,West,Pune,SP046,Cooling Systems,Components,3,37194.50657482784,0.0548712326442171,111583.51972448353,105460.7944544208,81891.69056845944,23569.10388596136,Cancelled,109571.42682187865
O0011183,2023-11-14,C01348,Customer 1348,Enterprise,Construction,South,Bengaluru,SP025,Filtration,Components,4,46401.00269261332,0.0,185604.0107704533,185604.0107704533,138925.97807923495,46678.03269121834,Completed,188723.89905344744
O0042060,2023-11-14,C00535,Customer 0535,Mid-Market,Automotive,North,Chandigarh,SP030,Aftermarket Parts,Components,2,32475.329247374542,0.11543476970702257,64950.658494749085,57453.09418908825,46047.922403304125,11405.171785784129,Completed,61064.85533380081
O0002317,2023-11-14,C00714,Customer 0714,Enterprise,Logistics,Central,Indore,SP027,Aftermarket Parts,Components,1,30624.88319707944,0.11990711384537342,30624.88319707944,26952.741841065974,19037.155328788198,7915.586512277776,Completed,26752.4677537831
O0025368,2023-11-14,C01911,Customer 1911,Mid-Market,Automotive,North,Chandigarh,SP053,Industrial Engines,Engines,1,299245.0228397361,0.1030658619868435,299245.0228397361,268403.076615486,229212.5762884253,39190.5003270607,Completed,282426.3228432848
O0014993,2023-11-14,C01612,Customer 1612,Mid-Market,Manufacturing,East,Guwahati,SP047,Service Contracts,Services,3,78052.40420688615,0.07174066892918751,234157.21262065845,217358.61755265843,132045.28406623055,85313.33348642787,Completed,236028.63406943102
O0035636,2023-11-14,C01105,Customer 1105,Mid-Market,Manufacturing,North,Chandigarh,SP001,Industrial Engines,Engines,2,252179.44776823148,0.04142519019389973,504358.89553646295,483465.73236287973,398769.8194669256,84695.91289595416,Completed,508725.3497008003
O0023763,2023-11-14,C00829,Customer 0829,SMB,Logistics,Central,Indore,SP039,Power Generation,Power Systems,2,157821.30274048817,0.13655571181389364,315642.60548097634,272539.80481072963,231924.19649773132,40615.608312998316,Completed,287191.30538026063
O0023782,2023-11-14,C01563,Customer 1563,Mid-Market,Healthcare,Central,Bhopal,SP002,Cooling Systems,Components,1,33801.223030962385,0.11804844018391622,33801.223030962385,29811.04137584861,23878.461309255832,5932.580066592778,Completed,29589.528509450603
O0046962,2023-11-14,C00623,Customer 0623,Mid-Market,Healthcare,Central,Bhopal,SP007,Telematics,Digital,2,63153.55901580472,0.0646757294763997,126307.11803160944,118138.11303485339,68890.14485670689,49247.968178146504,Completed,130151.18619915024
O0041649,2023-11-14,C01367,Customer 1367,SMB,Logistics,North,Delhi,SP021,Power Generation,Power Systems,2,178872.84864637296,0.06427357101081872,357745.6972927459,334752.10381398577,280876.57744469296,53875.52636929281,Completed,371483.67141134467
O0000281,2023-11-14,C01821,Customer 1821,Mid-Market,Construction,Central,Indore,SP053,Cooling Systems,Components,1,36827.642396398216,0.11087699999984019,36827.642396398216,32744.303890418654,26118.386131270818,6625.9177591478365,Completed,32500.995227647476
O0012626,2023-11-14,C00121,Customer 0121,SMB,Energy,West,Ahmedabad,SP017,Cooling Systems,Components,1,41857.591408571476,0.07148901471609626,41857.591408571476,38865.23344038377,30062.39097701631,8802.842463367455,Completed,40380.115699476686
O0026996,2023-11-14,C00346,Customer 0346,SMB,Construction,East,Kolkata,SP042,Aftermarket Parts,Components,2,31240.77184998481,0.10488276443095193,62481.54369996962,55928.306670803475,40345.54180570793,15582.764865095545,Completed,59213.63373949842
O0026057,2023-11-14,C00446,Customer 0446,SMB,Manufacturing,East,Guwahati,SP012,Filtration,Components,1,45302.59205385959,0.10385167259332517,45302.59205385959,40597.84209625319,30039.212355949083,10558.629740304106,Completed,42982.630721349386
O0006385,2023-11-14,C01516,Customer 1516,Enterprise,Manufacturing,South,Bengaluru,SP023,Engine Systems,Powertrain,2,254318.66217280767,0.08197703229397409,508637.32434561534,466940.7459818142,392099.85176742787,74840.89421438635,Completed,494078.7026587037
O0009728,2023-11-14,C01259,Customer 1259,Enterprise,Manufacturing,West,Pune,SP039,Industrial Engines,Engines,4,271342.93117987434,0.10551049641176286,1085371.7247194974,970853.6152530521,803027.9462246466,167825.66902840545,Completed,1064846.0468332411
O0023093,2023-11-14,C00412,Customer 0412,SMB,Construction,West,Mumbai,SP042,Power Generation,Power Systems,1,157817.36252971407,0.1297987311240229,157817.36252971407,137332.86912401725,117506.24069769455,19826.6284263227,Completed,149539.31466669252
O0029877,2023-11-14,C01727,Customer 1727,Mid-Market,Construction,South,Bengaluru,SP055,Cooling Systems,Components,2,44921.20674689776,0.13725986952724217,89842.41349379552,77510.6555396246,60676.83741026791,16833.81812935669,Completed,78813.5615760914
O0013145,2023-11-14,C01162,Customer 1162,Mid-Market,Energy,West,Mumbai,SP006,Aftermarket Parts,Components,1,33106.618528322586,0.1549117077011507,33106.618528322586,27978.015715889578,19411.756373016186,8566.259342873393,Completed,29068.53791016989
O0043858,2023-11-14,C00596,Customer 0596,Mid-Market,Automotive,South,Bengaluru,SP039,Industrial Engines,Engines,1,315354.3129340606,0.0990244851885683,315354.3129340606,284126.5144437706,246155.9424794721,37970.57196429846,Completed,289967.3513617018
O0049764,2023-11-14,C01732,Customer 1732,SMB,Construction,North,Chandigarh,SP048,Industrial Engines,Engines,1,274422.98980595154,0.08625942406360255,274422.98980595154,250751.4207554783,214020.81023622034,36730.610519257956,Completed,263852.42153223907
O0031438,2023-11-14,C01128,Customer 1128,Enterprise,Construction,East,Kolkata,SP026,Power Generation,Power Systems,3,167374.95721084037,0.13018809580411134,502124.8716325211,436754.19073879934,351530.1656413094,85224.02509748994,Completed,452856.3037734657
O0020096,2023-11-14,C00928,Customer 0928,Enterprise,Energy,Central,Indore,SP037,Engine Systems,Powertrain,1,224607.4734578961,0.10098416572360949,224607.4734578961,201925.6751354627,165998.99311654625,35926.68201891644,Completed,197079.09122880214
O0022973,2023-11-14,C01483,Customer 1483,SMB,Manufacturing,West,Ahmedabad,SP002,Aftermarket Parts,Components,1,29095.267940618076,0.13287423230344717,29095.267940618076,25229.25654934535,17924.566189889876,7304.690359455475,Completed,26212.638090468285
