customer_id,customer_name,segment,region,revenue,orders,units,avg_order_value
C01766,Customer 1766,Mid-Market,North,3960418.5896168924,23,43,172192.1125920388
C01767,Customer 1767,Mid-Market,Central,4494314.545984169,26,52,172858.25176862188
C01768,Customer 1768,Mid-Market,North,4492878.569926146,27,47,166402.90999726468
C01769,Customer 1769,Mid-Market,North,3505295.6500259885,22,46,159331.62045572675
C01770,Customer 1770,Mid-Market,Central,3566921.386870779,19,43,187732.70457214626
C01771,Customer 1771,Mid-Market,West,2954224.729647139,15,33,196948.31530980926
C01772,Customer 1772,Mid-Market,East,5011635.945659513,26,53,192755.228679212
C01773,Customer 1773,Mid-Market,West,3288267.948692828,21,32,156584.1880329918
C01774,Customer 1774,Mid-Market,Central,3496896.107358976,20,46,174844.80536794878
C01775,Customer 1775,SMB,West,3376281.7729488327,21,33,160775.322521373
C01776,Customer 1776,Mid-Market,West,3432834.476939761,23,42,149253.6729104244
C01777,Customer 1777,Mid-Market,East,4443823.780950308,20,44,222191.1890475154
C01778,Customer 1778,Enterprise,South,4059510.5790828546,17,36,238794.73994605028
C01779,Customer 1779,Mid-Market,South,5334007.696462123,28,55,190500.27487364723
C01780,Customer 1780,SMB,West,3455282.2162531973,21,31,164537.2483930094
C01781,Customer 1781,Enterprise,North,6197168.719052754,28,71,221327.45425188408
C01782,Customer 1782,Mid-Market,East,3207931.4029324013,22,52,145815.0637696546
C01783,Customer 1783,Mid-Market,South,4136188.761090083,24,49,172341.19837875347
C01784,Customer 1784,Enterprise,North,6086277.515848379,24,64,253594.89649368243
C01785,Customer 1785,SMB,South,3666588.125207937,25,32,146663.52500831746
C01786,Customer 1786,Mid-Market,Central,3812674.3814625638,22,44,173303.38097557108
C01787,Customer 1787,SMB,South,3475884.2615740653,24,30,144828.5108989194
C01788,Customer 1788,Mid-Market,East,5229958.933414386,28,58,186784.24762194234
C01789,Customer 1789,SMB,Central,1915330.1754460444,10,18,191533.01754460443
C01790,Customer 1790,Mid-Market,North,4798458.232918434,22,49,218111.7378599288
C01791,Customer 1791,Mid-Market,East,4720795.689683423,25,51,188831.82758733694
C01792,Customer 1792,SMB,South,3388200.682443887,14,28,242014.33446027763
C01793,Customer 1793,Mid-Market,North,3906697.206821533,17,32,229805.71804832548
C01794,Customer 1794,Mid-Market,East,4631593.838716392,20,43,231579.69193581963
C01795,Customer 1795,SMB,Central,2669540.934506389,19,29,140502.15444770467
C01796,Customer 1796,Mid-Market,South,5301288.073391588,29,61,182803.03701350305
C01797,Customer 1797,Mid-Market,West,3089151.1710516773,21,45,147102.43671674654
C01798,Customer 1798,Mid-Market,South,2574995.342873134,16,32,160937.2089295709
C01799,Customer 1799,SMB,West,1514043.2231648294,15,19,100936.2148776553
C01800,Customer 1800,SMB,West,1226854.9500443272,16,21,76678.43437777045
C01801,Customer 1801,Mid-Market,West,2371040.896748651,19,37,124791.62614466583
C01802,Customer 1802,Mid-Market,West,2608097.346096812,17,24,153417.4909468713
C01803,Customer 1803,Enterprise,North,6897025.214721405,25,79,275881.0085888562
C01804,Customer 1804,Mid-Market,East,1955067.8154537664,15,31,130337.85436358443
C01805,Customer 1805,SMB,East,2742567.834004224,25,35,109702.71336016896
C01806,Customer 1806,Mid-Market,East,2006795.1190364931,14,26,143342.50850260665
C01807,Customer 1807,Enterprise,North,5221082.657822893,18,53,290060.1476568274
C01808,Customer 1808,Mid-Market,South,6095344.340960425,28,58,217690.8693200152
C01809,Customer 1809,Mid-Market,South,2984638.259309675,17,36,175566.9564299809
C01810,Customer 1810,SMB,North,2069708.1744556823,16,20,129356.76090348014
C01811,Customer 1811,Enterprise,South,4498452.171313569,21,65,214212.008157789
C01812,Customer 1812,Mid-Market,South,5939458.901235887,22,50,269975.4046016312
C01813,Customer 1813,SMB,East,1567651.522861581,13,20,120588.57868166009
C01814,Customer 1814,SMB,South,2731027.4771854556,26,35,105039.51835328675
C01815,Customer 1815,Enterprise,Central,4850492.175445693,20,55,242524.60877228464
C01816,Customer 1816,SMB,West,4009117.1165161435,28,46,143182.75416129085
C01817,Customer 1817,Mid-Market,East,1087747.777166142,13,22,83672.90593585707
C01818,Customer 1818,SMB,West,2842991.4692920656,21,27,135380.54615676502
C01819,Customer 1819,Enterprise,West,5538803.28952407,27,78,205140.86257496555
C01820,Customer 1820,Mid-Market,West,1453330.177427751,20,28,72666.50887138754
C01821,Customer 1821,Mid-Market,Central,5880114.525876272,26,68,226158.25099524122
C01822,Customer 1822,Mid-Market,West,4333525.355027499,24,47,180563.55645947912
C01823,Customer 1823,Mid-Market,West,2814467.0649845838,21,38,134022.24118974208
C01824,Customer 1824,Mid-Market,West,2671054.1660985714,17,39,157120.83329991598
C01825,Customer 1825,Mid-Market,East,4193314.918724516,22,45,190605.2235783871
C01826,Customer 1826,Enterprise,North,6254626.581320789,22,51,284301.20824185404
C01827,Customer 1827,Mid-Market,West,3448035.9189178823,15,28,229869.06126119214
C01828,Customer 1828,Enterprise,West,4746113.1240021195,18,48,263672.9513334511
C01829,Customer 1829,SMB,Central,3920672.891039059,22,39,178212.40413813904
C01830,Customer 1830,SMB,West,3518709.2559902743,21,35,167557.5836185845
C01831,Customer 1831,Mid-Market,West,3779842.6814600164,22,36,171811.0309754553
C01832,Customer 1832,Enterprise,Central,5329943.702066064,23,78,231736.68269852453
C01833,Customer 1833,Enterprise,South,8039033.249615152,22,64,365410.6022552342
C01834,Customer 1834,Mid-Market,North,3937671.8150272854,19,45,207245.88500143608
C01835,Customer 1835,SMB,North,2997843.8608932295,21,31,142754.46956634425
C01836,Customer 1836,Mid-Market,North,2234665.112314516,17,36,131450.88895967742
C01837,Customer 1837,Enterprise,North,4397382.744252198,22,50,199881.03382964537
C01838,Customer 1838,Enterprise,South,9376040.379499996,24,70,390668.34914583317
C01839,Customer 1839,Mid-Market,East,5747272.535966588,23,48,249881.41460724297
C01840,Customer 1840,SMB,East,1134764.7925890877,10,11,113476.47925890877
C01841,Customer 1841,Mid-Market,North,6131178.095598895,27,57,227080.6702073665
C01842,Customer 1842,Mid-Market,West,2268249.899892404,22,37,103102.26817692746
C01843,Customer 1843,Mid-Market,North,6591158.781579232,28,66,235398.527913544
C01844,Customer 1844,SMB,Central,2749309.4395996328,22,34,124968.61089089239
C01845,Customer 1845,Mid-Market,North,5379199.752149528,22,42,244509.07964316037
C01846,Customer 1846,SMB,West,1594704.8070102734,14,16,113907.48621501953
C01847,Customer 1847,SMB,South,3412564.8977897256,25,32,136502.59591158901
C01848,Customer 1848,Mid-Market,West,3207021.3298701295,22,42,145773.69681227862
C01849,Customer 1849,SMB,South,2740060.0264142053,14,22,195718.57331530037
C01850,Customer 1850,Mid-Market,East,3610441.916549146,20,35,180522.09582745732
C01851,Customer 1851,Mid-Market,South,4698214.871567074,25,47,187928.59486268298
C01852,Customer 1852,Enterprise,Central,4251421.76479101,19,53,223759.04025215842
C01853,Customer 1853,Mid-Market,West,2124457.747578867,15,26,141630.51650525778
C01854,Customer 1854,Enterprise,East,5459433.110969238,22,52,248156.05049860172
C01855,Customer 1855,Enterprise,Central,5708700.881009726,25,63,228348.03524038903
C01856,Customer 1856,Enterprise,Central,3870502.6334151286,18,53,215027.92407861826
C01857,Customer 1857,Mid-Market,South,3197321.9353702236,26,50,122973.92059116244
C01858,Customer 1858,Mid-Market,South,7514629.198814247,33,62,227716.03632770444
C01859,Customer 1859,Mid-Market,South,4771488.108174393,27,44,176721.78178423678
C01860,Customer 1860,Mid-Market,South,3837212.2590931593,20,37,191860.61295465796
C01861,Customer 1861,SMB,West,3931994.45251989,24,37,163833.10218832875
C01862,Customer 1862,SMB,Central,2198232.8533512913,18,24,122124.04740840507
C01863,Customer 1863,Enterprise,Central,4335442.596291531,18,43,240857.92201619616
C01864,Customer 1864,Mid-Market,West,2808046.903243387,25,39,112321.87612973548
C01865,Customer 1865,Mid-Market,West,3092761.768646241,21,31,147274.3699355353
C01866,Customer 1866,SMB,Central,2733843.1144797853,23,37,118862.74410781675
C01867,Customer 1867,Mid-Market,Central,2556243.9041418554,16,24,159765.24400886596
C01868,Customer 1868,SMB,North,3762043.0031395652,24,43,156751.79179748188
C01869,Customer 1869,Enterprise,West,4745357.165828862,17,46,279138.6568134625
C01870,Customer 1870,Mid-Market,Central,3979658.4896401404,23,42,173028.62998435393
C01871,Customer 1871,SMB,South,6263564.046420856,32,53,195736.37645065176
C01872,Customer 1872,Mid-Market,South,5126185.791199724,20,46,256309.2895599862
C01873,Customer 1873,SMB,Central,2685658.283060517,25,35,107426.33132242068
C01874,Customer 1874,Enterprise,Central,5914645.40516323,24,63,246443.55854846793
C01875,Customer 1875,Enterprise,Central,3343361.8138813036,19,49,175966.4112569107
C01876,Customer 1876,Enterprise,East,6609033.136230985,23,80,287349.2667926515
C01877,Customer 1877,Enterprise,South,6252655.055074897,20,53,312632.75275374483
C01878,Customer 1878,Enterprise,South,2382944.9303968544,17,39,140173.23119981497
C01879,Customer 1879,Mid-Market,West,2941797.6794473496,23,45,127904.24693249346
C01880,Customer 1880,Mid-Market,West,3574467.4324058634,18,41,198581.52402254796
C01881,Customer 1881,Mid-Market,West,3413082.3502654554,23,46,148394.88479415025
C01882,Customer 1882,Mid-Market,West,2589955.609288779,15,34,172663.70728591862
C01883,Customer 1883,Enterprise,South,2893869.9863194237,15,30,192924.66575462825
C01884,Customer 1884,Mid-Market,East,3922679.9398024986,22,46,178303.6336273863
C01885,Customer 1885,Enterprise,South,5239764.21793897,16,45,327485.2636211856
C01886,Customer 1886,SMB,South,3356542.987603057,23,38,145936.65163491553
C01887,Customer 1887,Enterprise,North,2475965.8341289577,12,33,206330.48617741314
C01888,Customer 1888,Mid-Market,North,4770404.506192053,21,52,227162.1193424787
C01889,Customer 1889,SMB,Central,3325237.0989620746,26,48,127893.7345754644
C01890,Customer 1890,Mid-Market,South,3789205.104224276,18,34,210511.39467912645
C01891,Customer 1891,Mid-Market,South,3281525.5722444775,22,37,149160.25328383988
C01892,Customer 1892,Mid-Market,East,4733411.085626142,23,40,205800.4819837453
C01893,Customer 1893,Enterprise,West,4934181.855703699,27,69,182747.47613717406
C01894,Customer 1894,Mid-Market,North,4852431.757821053,25,46,194097.27031284213
C01895,Customer 1895,SMB,South,3377591.10167984,26,31,129907.35006460923
C01896,Customer 1896,SMB,North,4236901.427946834,23,32,184213.1055629058
C01897,Customer 1897,Mid-Market,West,2098810.9046822013,17,35,123459.46498130597
C01898,Customer 1898,Mid-Market,South,4659651.105104948,27,51,172579.67055944254
C01899,Customer 1899,SMB,North,1485378.9641667663,12,20,123781.58034723053
C01900,Customer 1900,Mid-Market,North,4740585.336135971,22,44,215481.15164254417
C01901,Customer 1901,Mid-Market,West,3120507.2464180347,24,52,130021.13526741811
C01902,Customer 1902,Enterprise,North,6439661.601053522,21,59,306650.5524311201
C01903,Customer 1903,Enterprise,Central,3380886.50290921,17,36,198875.67664171825
C01904,Customer 1904,Mid-Market,North,2848144.908303425,21,32,135625.9480144488
C01905,Customer 1905,Enterprise,West,5232892.717758832,24,54,218037.19657328466
C01906,Customer 1906,Enterprise,South,8269128.206690457,26,73,318043.39256501757
C01907,Customer 1907,Enterprise,South,5951824.7308467245,20,54,297591.23654233624
C01908,Customer 1908,SMB,North,3979048.454070022,24,35,165793.6855862509
C01909,Customer 1909,Enterprise,East,4360556.307089996,23,56,189589.40465608676
C01910,Customer 1910,Enterprise,Central,4201863.975984857,21,54,200088.7607611837
C01911,Customer 1911,Mid-Market,North,2762413.302828857,16,28,172650.83142680358
C01912,Customer 1912,Mid-Market,North,3731758.384883708,18,39,207319.91027131712
C01913,Customer 1913,SMB,Central,3570624.4623110034,23,35,155244.54183960884
C01914,Customer 1914,SMB,West,3213720.9333709087,23,35,139726.99710308298
C01915,Customer 1915,Mid-Market,North,5144373.6838396145,32,60,160761.67761998795
C01916,Customer 1916,Mid-Market,North,3773692.745489436,21,43,179699.65454711602
C01917,Customer 1917,Mid-Market,West,5527997.417513074,23,46,240347.71380491627
C01918,Customer 1918,Enterprise,East,6058558.911994015,26,65,233021.4966151544
C01919,Customer 1919,Mid-Market,West,2695994.35620989,21,36,128380.68362904238
C01920,Customer 1920,Enterprise,Central,1804876.0697284488,12,33,150406.3391440374
C01921,Customer 1921,Enterprise,West,5401681.871318219,18,48,300093.43729545665
C01922,Customer 1922,Mid-Market,South,2941701.119462903,16,30,183856.31996643145
C01923,Customer 1923,Enterprise,West,3381557.260325253,20,43,169077.86301626265
C01924,Customer 1924,Enterprise,South,5033800.3767565,22,43,228809.1080343864
C01925,Customer 1925,Mid-Market,South,4431033.4728338355,22,43,201410.61240153798
C01926,Customer 1926,Mid-Market,North,4023845.082843494,25,38,160953.80331373977
C01927,Customer 1927,Enterprise,South,4135078.364283584,19,47,217635.70338334652
C01928,Customer 1928,Enterprise,East,4650520.6868210565,26,66,178866.18026234832
C01929,Customer 1929,Enterprise,North,5448338.789679449,20,54,272416.93948397244
C01930,Customer 1930,Mid-Market,South,2288442.7643186306,18,29,127135.70912881281
C01931,Customer 1931,SMB,West,3106337.837029777,20,31,155316.89185148885
C01932,Customer 1932,SMB,West,3185075.379397876,23,38,138481.53823469026
C01933,Customer 1933,Mid-Market,East,4747251.292263542,22,47,215784.14964834283
C01934,Customer 1934,Mid-Market,East,3146332.382924978,21,45,149825.3515678561
C01935,Customer 1935,SMB,East,2906776.9591877777,17,26,170986.87995222223
C01936,Customer 1936,Mid-Market,North,7065332.176942162,31,67,227913.94119168265
C01937,Customer 1937,Enterprise,West,4287887.402634138,25,67,171515.49610536554
C01938,Customer 1938,Enterprise,West,5900531.151075265,23,65,256544.8326554463
C01939,Customer 1939,Mid-Market,South,4010766.876673782,19,37,211092.9935091464
C01940,Customer 1940,Mid-Market,North,4509817.960082655,22,45,204991.7254583025
C01941,Customer 1941,Enterprise,South,10764540.351778647,31,85,347243.2371541499
C01942,Customer 1942,Mid-Market,South,4469585.404723057,25,47,178783.41618892227
C01943,Customer 1943,Mid-Market,South,1794380.0642560308,19,38,94441.0560134753
C01944,Customer 1944,Mid-Market,North,5995419.865165201,26,49,230593.07173712313
C01945,Customer 1945,Mid-Market,Central,1949539.4993773047,12,22,162461.6249481087
C01946,Customer 1946,Mid-Market,Central,4139756.3091488276,27,51,153324.30774625286
C01947,Customer 1947,Mid-Market,North,3056338.910668296,17,33,179784.6418040174
C01948,Customer 1948,Enterprise,Central,5446248.107799901,24,64,226927.00449166252
C01949,Customer 1949,Enterprise,North,7183897.83111358,21,64,342090.37291017047
C01950,Customer 1950,SMB,Central,2885433.2426146865,22,34,131156.05648248576
C01951,Customer 1951,Mid-Market,Central,2975950.1819941555,22,41,135270.46281791615
C01952,Customer 1952,Enterprise,North,5991653.881771675,24,55,249652.2450738198
C01953,Customer 1953,Mid-Market,East,3237180.000898064,21,43,154151.42861419352
C01954,Customer 1954,SMB,Central,1929894.2076727876,16,26,120618.38797954922
C01955,Customer 1955,SMB,Central,3100229.363601672,20,30,155011.4681800836
C01956,Customer 1956,SMB,Central,3698806.8802825413,25,37,147952.27521130166
C01957,Customer 1957,Mid-Market,West,3956273.6717895293,21,40,188393.98437092997
C01958,Customer 1958,Mid-Market,North,2485901.4098743503,13,30,191223.18537495003
C01959,Customer 1959,Mid-Market,Central,4281637.564919182,27,47,158579.16907108083
C01960,Customer 1960,Enterprise,West,2644818.1835025907,14,36,188915.58453589934
C01961,Customer 1961,Mid-Market,West,5066067.007817109,18,40,281448.1671009505
C01962,Customer 1962,Mid-Market,South,7612951.251573452,21,49,362521.48817016435
C01963,Customer 1963,Enterprise,West,6566985.865369403,24,64,273624.41105705843
C01964,Customer 1964,SMB,North,3565787.3622539975,21,31,169799.39820257132
C01965,Customer 1965,Mid-Market,East,4183534.5575627577,27,60,154945.7243541762
C01966,Customer 1966,Enterprise,North,4187405.2154474654,16,42,261712.8259654666
C01967,Customer 1967,Mid-Market,East,5364139.765092601,25,49,214565.59060370404
C01968,Customer 1968,SMB,Central,3410312.0006019124,20,27,170515.6000300956
C01969,Customer 1969,SMB,West,3625527.959704738,20,26,181276.3979852369
C01970,Customer 1970,Mid-Market,West,5584564.575089146,24,57,232690.19062871442
C01971,Customer 1971,SMB,South,2512020.6535931784,18,25,139556.7029773988
C01972,Customer 1972,SMB,Central,4310046.407989502,31,40,139033.75509643555
C01973,Customer 1973,SMB,East,2161063.466437754,24,35,90044.3111015731
C01974,Customer 1974,SMB,South,3746979.445013215,28,33,133820.69446475766
C01975,Customer 1975,Mid-Market,North,3660633.7094300096,16,31,228789.6068393756
C01976,Customer 1976,SMB,North,1559069.582820125,15,20,103937.97218800832
C01977,Customer 1977,Mid-Market,West,6913808.699152556,28,67,246921.73925544842
C01978,Customer 1978,SMB,Central,2329493.6300202026,22,26,105886.0740918274
C01979,Customer 1979,Enterprise,East,3764380.759155961,15,42,250958.71727706408
C01980,Customer 1980,SMB,North,2859063.3497863705,20,40,142953.16748931853
C01981,Customer 1981,SMB,Central,2116744.769586965,16,23,132296.5480991853
C01982,Customer 1982,Mid-Market,South,3300341.1405743877,22,35,150015.5063897449
C01983,Customer 1983,SMB,Central,3092296.5934002083,29,37,106630.91701380028
C01984,Customer 1984,Mid-Market,South,2528548.041727958,17,29,148738.12010164457
C01985,Customer 1985,Enterprise,West,6900678.003934953,30,81,230022.60013116512
C01986,Customer 1986,Enterprise,Central,4318960.758622877,25,55,172758.4303449151
C01987,Customer 1987,SMB,South,3011008.724489029,19,29,158474.14339415942
C01988,Customer 1988,Mid-Market,East,4813369.534671933,25,43,192534.78138687732
C01989,Customer 1989,Mid-Market,Central,3280664.9899709336,18,40,182259.16610949632
C01990,Customer 1990,Mid-Market,North,4957690.693486565,25,50,198307.6277394626
C01991,Customer 1991,Mid-Market,North,1960969.0254301077,10,20,196096.90254301077
C01992,Customer 1992,Mid-Market,East,4660345.520893551,28,55,166440.91146048397
C01993,Customer 1993,SMB,South,2974488.686475472,22,35,135204.03120343055
C01994,Customer 1994,Mid-Market,North,4617259.728236338,27,52,171009.6195643088
C01995,Customer 1995,SMB,West,2476277.3801593464,20,25,123813.86900796733
C01996,Customer 1996,Mid-Market,East,4620945.984610087,22,44,210042.9993004585
C01997,Customer 1997,SMB,South,3116690.686312827,19,33,164036.3519112014
C01998,Customer 1998,Mid-Market,South,3464841.8137489264,31,38,111769.0907660944
C01999,Customer 1999,Mid-Market,Central,2875362.817596904,19,33,151334.88513667916
C02000,Customer 2000,Enterprise,West,4314274.010932394,17,49,253780.82417249377
C02001,Customer 2001,Mid-Market,Central,2694920.089201454,25,46,107796.80356805817
C02002,Customer 2002,Mid-Market,South,5562667.340600147,21,44,264888.9209809594
C02003,Customer 2003,SMB,Central,1296933.608996491,16,18,81058.35056228068
C02004,Customer 2004,Mid-Market,West,6029087.777051805,19,40,317320.40931851603
C02005,Customer 2005,Enterprise,North,4876108.880431275,19,43,256637.3094963829
C02006,Customer 2006,Mid-Market,Central,3674742.5056456127,25,53,146989.70022582452
C02007,Customer 2007,SMB,West,3082992.948033436,19,28,162262.7867386019
C02008,Customer 2008,Mid-Market,North,4168652.626291164,23,42,181245.7663604854
C02009,Customer 2009,Enterprise,North,2840666.131043888,15,34,189377.74206959255
C02010,Customer 2010,Mid-Market,East,4272152.476240441,22,42,194188.74892002007
C02011,Customer 2011,Mid-Market,North,2909961.023695148,20,33,145498.0511847574
C02012,Customer 2012,Mid-Market,South,4295654.509805383,29,57,148126.01757949597
C02013,Customer 2013,Mid-Market,North,2189968.5042507295,17,32,128821.67672063115
C02014,Customer 2014,Mid-Market,South,2949443.118889175,16,34,184340.19493057343
C02015,Customer 2015,Mid-Market,South,4087330.569142498,18,33,227073.92050791657
C02016,Customer 2016,Mid-Market,West,3161309.6578057627,19,36,166384.71883188226
C02017,Customer 2017,Enterprise,South,3937013.2719531367,18,42,218722.95955295203
C02018,Customer 2018,SMB,North,4566623.964213849,22,35,207573.81655517497
C02019,Customer 2019,Mid-Market,West,2062658.2923551798,13,20,158666.02248885998
C02020,Customer 2020,Mid-Market,South,5394755.077394185,30,52,179825.16924647283
C02021,Customer 2021,Enterprise,West,4192407.921726597,21,70,199638.4724631713
C02022,Customer 2022,Mid-Market,North,7120905.076464831,33,70,215785.0023171161
C02023,Customer 2023,SMB,North,2302960.7420437676,19,29,121208.46010756672
C02024,Customer 2024,Enterprise,South,5336461.776983978,24,63,222352.57404099908
C02025,Customer 2025,Enterprise,South,6230381.196881716,23,57,270886.1389948572
C02026,Customer 2026,Enterprise,South,2669279.0563283134,13,27,205329.15817910104
C02027,Customer 2027,Mid-Market,East,6190614.34136271,25,60,247624.5736545084
C02028,Customer 2028,SMB,South,2956439.359238922,17,23,173908.19760228953
C02029,Customer 2029,Mid-Market,West,2226397.2890811423,14,29,159028.37779151017
C02030,Customer 2030,Mid-Market,West,1417798.035133456,15,22,94519.86900889708
C02031,Customer 2031,SMB,North,2643979.6346544693,26,42,101691.52440978728
C02032,Customer 2032,SMB,West,2649871.3120469507,29,39,91374.8728292052
C02033,Customer 2033,Mid-Market,South,5432000.74298878,21,52,258666.70204708478
C02034,Customer 2034,Enterprise,South,5321781.984436268,22,54,241899.18111073945
C02035,Customer 2035,Mid-Market,North,4402265.148071717,25,42,176090.60592286865
C02036,Customer 2036,SMB,East,3879111.4417837043,22,36,176323.24735380473
C02037,Customer 2037,Mid-Market,Central,5533868.574634511,28,49,197638.16337980397
C02038,Customer 2038,Mid-Market,North,4742088.14102571,22,41,215549.46095571408
C02039,Customer 2039,SMB,West,2753312.7781237406,24,34,114721.36575515586
C02040,Customer 2040,Mid-Market,East,1652385.4209622834,15,23,110159.02806415223
C02041,Customer 2041,Mid-Market,South,4570672.909052624,21,41,217651.09090726782
C02042,Customer 2042,Enterprise,East,6198228.047845511,30,73,206607.60159485036
C02043,Customer 2043,SMB,West,2642199.0122019146,19,31,139063.10590536392
C02044,Customer 2044,Mid-Market,Central,2303369.7019936913,17,32,135492.3354113936
C02045,Customer 2045,Mid-Market,Central,6664701.224079832,33,62,201960.6431539343
C02046,Customer 2046,Enterprise,North,5776256.812438028,22,58,262557.12783809216
C02047,Customer 2047,SMB,South,1087351.9987242853,14,20,77667.99990887752
C02048,Customer 2048,SMB,West,1405983.6265128301,21,23,66951.60126251572
C02049,Customer 2049,Mid-Market,North,2420154.3097657934,20,31,121007.71548828967
C02050,Customer 2050,Enterprise,South,3541813.050182497,18,50,196767.3916768054
C02051,Customer 2051,SMB,Central,2719712.3003891027,21,35,129510.10954233822
C02052,Customer 2052,SMB,North,2421775.5474973256,20,29,121088.77737486627
C02053,Customer 2053,Mid-Market,South,3024052.1997577557,22,34,137456.91817080707
C02054,Customer 2054,Mid-Market,Central,2087977.2541463175,18,33,115998.73634146208
C02055,Customer 2055,SMB,South,2919713.823025362,20,29,145985.6911512681
C02056,Customer 2056,SMB,West,2446084.5023689223,19,32,128741.28959836434
C02057,Customer 2057,Mid-Market,Central,5503849.816768763,26,54,211686.53141418318
C02058,Customer 2058,Mid-Market,West,5431373.620928411,23,40,236146.6791708005
C02059,Customer 2059,Mid-Market,North,2622004.255710134,17,31,154235.5444535373
C02060,Customer 2060,SMB,North,4239256.195100023,31,54,136750.19984193624
C02061,Customer 2061,Mid-Market,Central,1700154.1695284124,17,31,100009.06879578896
C02062,Customer 2062,Enterprise,South,5448627.088834962,25,64,217945.08355339846
C02063,Customer 2063,Enterprise,West,7600382.8822565675,27,69,281495.6623057988
C02064,Customer 2064,SMB,North,3042152.2238522847,16,24,190134.5139907678
C02065,Customer 2065,SMB,South,1582277.5266555168,18,26,87904.3070364176
C02066,Customer 2066,SMB,Central,3017574.3335078005,17,28,177504.37255928238
C02067,Customer 2067,Mid-Market,West,3458456.557743935,21,39,164688.40751161595
C02068,Customer 2068,SMB,Central,1709206.8885184764,20,23,85460.34442592382
C02069,Customer 2069,SMB,South,1709665.3464458887,15,18,113977.68976305924
C02070,Customer 2070,Mid-Market,West,5270747.368924193,26,62,202721.0526509305
C02071,Customer 2071,Enterprise,Central,2667077.421264083,20,47,133353.87106320416
C02072,Customer 2072,SMB,South,2806586.2230009185,23,33,122025.48795656167
C02073,Customer 2073,Enterprise,South,5254764.859079414,20,63,262738.2429539707
C02074,Customer 2074,Mid-Market,Central,3076350.0481503434,23,44,133754.34991958016
C02075,Customer 2075,Mid-Market,South,4400706.0327244075,23,47,191335.0449010612
C02076,Customer 2076,Mid-Market,West,4276378.08025219,19,33,225072.53053958894
C02077,Customer 2077,Mid-Market,Central,5301381.440452032,32,81,165668.170014126
C02078,Customer 2078,SMB,North,1993626.5325147482,25,34,79745.06130058992
C02079,Customer 2079,Enterprise,South,4267061.216034487,19,54,224582.169264973
C02080,Customer 2080,SMB,North,3332747.0196190397,25,40,133309.8807847616
C02081,Customer 2081,Enterprise,South,4441459.421280959,22,49,201884.5191491345
C02082,Customer 2082,Mid-Market,North,5069841.006927094,26,50,194993.88488181133
C02083,Customer 2083,SMB,East,2975588.1979514686,21,31,141694.67609292708
C02084,Customer 2084,Enterprise,North,3597481.906544845,17,45,211616.58273793207
C02085,Customer 2085,Mid-Market,East,2273601.822309118,17,29,133741.28366524226
C02086,Customer 2086,SMB,South,2201334.1197583387,22,27,100060.64180719721
C02087,Customer 2087,Enterprise,South,3550397.3040142315,18,48,197244.29466745732
C02088,Customer 2088,Enterprise,South,2790803.5451913173,15,32,186053.56967942117
C02089,Customer 2089,Mid-Market,East,4937520.274744655,26,58,189904.6259517175
C02090,Customer 2090,SMB,West,2826826.4052060517,18,29,157045.9114003362
C02091,Customer 2091,Mid-Market,South,3636685.8940049615,19,30,191404.52073710324
C02092,Customer 2092,Mid-Market,Central,3028023.209285446,20,38,151401.1604642723
C02093,Customer 2093,SMB,West,1269061.4946319354,14,21,90647.24961656681
C02094,Customer 2094,Mid-Market,North,4346413.2101399135,23,49,188974.48739738754
C02095,Customer 2095,Mid-Market,Central,1671941.820659643,16,24,104496.36379122769
C02096,Customer 2096,Mid-Market,South,4442054.696242532,18,36,246780.81645791844
C02097,Customer 2097,Mid-Market,North,4267115.484528703,22,49,193959.79475130467
C02098,Customer 2098,Mid-Market,West,1807745.967783704,15,25,120516.39785224693
C02099,Customer 2099,Mid-Market,North,4706346.792761434,25,51,188253.87171045734
C02100,Customer 2100,Enterprise,South,7353776.542534794,22,68,334262.5701152179
C02101,Customer 2101,Mid-Market,East,2771072.0580841005,20,38,138553.60290420504
C02102,Customer 2102,Enterprise,North,4836312.50468072,17,54,284488.9708635718
C02103,Customer 2103,Mid-Market,East,4144124.2854795833,20,42,207206.21427397916
C02104,Customer 2104,Enterprise,Central,2085152.2423473296,14,29,148939.44588195212
C02105,Customer 2105,Mid-Market,West,3313744.1772322515,20,40,165687.20886161257
C02106,Customer 2106,SMB,East,2107238.8106248374,21,31,100344.70526784941
C02107,Customer 2107,Mid-Market,East,3846556.1740408815,19,42,202450.3249495201
C02108,Customer 2108,Enterprise,Central,3011152.4317144803,20,43,150557.621585724
C02109,Customer 2109,Mid-Market,South,2371475.250758068,17,28,139498.5441622393
C02110,Customer 2110,SMB,North,3940271.003586092,25,35,157610.84014344367
C02111,Customer 2111,Mid-Market,West,5561100.685423495,32,66,173784.39641948423
C02112,Customer 2112,SMB,West,2737859.9674334805,21,28,130374.28416349908
C02113,Customer 2113,Mid-Market,North,3340082.809780064,22,34,151821.94589909381
C02114,Customer 2114,Enterprise,West,6823943.426620143,25,78,272957.7370648057
C02115,Customer 2115,SMB,North,2021872.0511526177,15,21,134791.4700768412
C02116,Customer 2116,Mid-Market,Central,5419631.083756299,31,62,174826.809153429
C02117,Customer 2117,Enterprise,South,6354672.961096414,25,72,254186.9184438566
C02118,Customer 2118,SMB,North,2143946.5535220746,21,27,102092.6930248607
